latitude,longitude,temperature,windAngle,windSpeed,elevation
-29.917,-71.2,15.4,320.0,2.6,146.0
-29.916,-71.2,15.0,320.0,2.6,147.0
-29.916,-71.2,15.0,300.0,2.6,147.0
-29.916,-71.2,15.0,320.0,1.5,147.0
-29.917,-71.2,15.4,290.0,2.1,146.0
-29.916,-71.2,15.0,290.0,2.1,147.0
-29.916,-71.2,16.0,20.0,1.0,147.0
-29.916,-71.2,16.0,150.0,0.5,147.0
-29.917,-71.2,16.1,40.0,2.1,146.0
-29.916,-71.2,16.0,40.0,2.1,147.0
-29.916,-71.2,17.0,40.0,1.5,147.0
-29.916,-71.2,17.0,280.0,4.6,147.0
-29.917,-71.2,17.9,270.0,4.1,146.0
-29.916,-71.2,18.0,270.0,4.1,147.0
-29.916,-71.2,20.0,250.0,3.6,147.0
-29.916,-71.2,20.0,260.0,4.6,147.0
-29.917,-71.2,20.8,260.0,6.2,146.0
-29.916,-71.2,21.0,260.0,6.2,147.0
-29.916,-71.2,20.0,260.0,7.2,147.0
-29.916,-71.2,20.0,280.0,6.2,147.0
-29.917,-71.2,20.2,270.0,5.1,146.0
-29.916,-71.2,20.0,270.0,5.1,147.0
-29.916,-71.2,19.0,290.0,4.1,147.0
-29.916,-71.2,17.0,280.0,4.6,147.0
-29.917,-71.2,16.1,300.0,4.1,146.0
-29.916,-71.2,16.0,300.0,4.1,147.0
-29.916,-71.2,16.0,310.0,2.6,147.0
-29.916,-71.2,15.0,280.0,2.1,147.0
-29.917,-71.2,14.9,290.0,2.6,146.0
-29.916,-71.2,15.0,290.0,2.6,147.0
-29.916,-71.2,15.0,280.0,1.5,147.0
-29.916,-71.2,15.0,0.0,0.0,147.0
-29.917,-71.2,14.3,290.0,1.0,146.0
-29.916,-71.2,14.0,290.0,1.0,147.0
-29.916,-71.2,14.0,170.0,1.0,147.0
-29.916,-71.2,14.0,330.0,1.5,147.0
-29.917,-71.2,14.3,40.0,1.5,146.0
-29.916,-71.2,14.0,40.0,1.5,147.0
-29.916,-71.2,15.0,100.0,1.0,147.0
-29.916,-71.2,15.0,120.0,3.1,147.0
-29.917,-71.2,16.6,90.0,2.6,146.0
-29.916,-71.2,17.0,90.0,2.6,147.0
-29.916,-71.2,19.0,0.0,0.5,147.0
-29.916,-71.2,21.0,270.0,2.1,147.0
-29.917,-71.2,21.1,280.0,5.7,146.0
-29.916,-71.2,21.0,280.0,5.7,147.0
-29.916,-71.2,21.0,270.0,5.7,147.0
-29.916,-71.2,20.0,280.0,7.2,147.0
-29.917,-71.2,21.2,280.0,6.2,146.0
-29.916,-71.2,21.0,280.0,6.2,147.0
-29.916,-71.2,21.0,280.0,6.7,147.0
-29.916,-71.2,21.0,280.0,5.7,147.0
-29.917,-71.2,20.0,270.0,6.2,146.0
-29.916,-71.2,20.0,270.0,6.2,147.0
-29.916,-71.2,19.0,280.0,5.7,147.0
-29.916,-71.2,18.0,270.0,4.6,147.0
-29.917,-71.2,16.7,320.0,1.5,146.0
-29.916,-71.2,17.0,320.0,1.5,147.0
-29.916,-71.2,16.0,320.0,4.1,147.0
-29.916,-71.2,16.0,290.0,3.1,147.0
-29.917,-71.2,15.9,340.0,2.1,146.0
-29.916,-71.2,16.0,340.0,2.1,147.0
-29.916,-71.2,15.0,300.0,2.6,147.0
-29.916,-71.2,15.0,80.0,2.1,147.0
-29.917,-71.2,15.0,110.0,2.6,146.0
-29.916,-71.2,15.0,110.0,2.6,147.0
-29.916,-71.2,15.0,130.0,3.1,147.0
-29.916,-71.2,14.0,140.0,2.1,147.0
-29.917,-71.2,14.4,80.0,2.6,146.0
-29.916,-71.2,14.0,80.0,2.6,147.0
-29.916,-71.2,14.0,150.0,1.5,147.0
-29.916,-71.2,15.0,110.0,1.5,147.0
-29.917,-71.2,16.9,0.0,0.0,146.0
-29.916,-71.2,17.0,0.0,0.0,147.0
-29.916,-71.2,20.0,300.0,1.5,147.0
-29.916,-71.2,20.0,280.0,2.6,147.0
-29.917,-71.2,20.2,280.0,6.2,146.0
-29.916,-71.2,20.0,280.0,6.2,147.0
-29.916,-71.2,21.0,280.0,5.7,147.0
-29.916,-71.2,21.0,280.0,6.7,147.0
-29.917,-71.2,20.6,280.0,7.2,146.0
-29.916,-71.2,21.0,280.0,7.2,147.0
-29.916,-71.2,22.0,270.0,6.7,147.0
-29.916,-71.2,21.0,270.0,6.2,147.0
-29.917,-71.2,20.8,280.0,6.2,146.0
-29.916,-71.2,21.0,280.0,6.2,147.0
-29.916,-71.2,20.0,280.0,5.1,147.0
-29.916,-71.2,19.0,320.0,4.1,147.0
-29.917,-71.2,17.7,310.0,3.6,146.0
-29.916,-71.2,18.0,310.0,3.6,147.0
