ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Damage Cost,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6702067,HR108720,2009-01-06 14:45:00,004XX S KEELER AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",4011,False,False,1132,11,24,26,08B,1148424,1897525,2009,ERROR,41.874748911,-87.730518558,"(41.874748911, -87.730518558)"
6400565,HP436822,2008-07-06 21:08:22,064XX S CALIFORNIA AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,1031,True,False,825,8,15,66,26,1158854,1861997,2008,2008-03-08 06:46:11,41.777048422,-87.693195807,"(41.777048422, -87.693195807)"
3736578,HL102041,2005-01-02 00:30:00,065XX S LOOMIS BLVD,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,1274,False,False,725,7,17,67,06,1168076,1861511,2005,2014-04-12 12:43:35,41.775521427,-87.659402042,"(41.775521427, -87.659402042)"
9845718,HX495009,2014-11-04 15:30:00,013XX W 95TH ST,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",2826,False,False,2213,22,21,73,06,1169214,1841722,2014,2014-11-11 12:41:33,41.72119316,-87.655801492,"(41.72119316, -87.655801492)"
5253960,HN130561,2007-01-16 00:00:00,024XX N LINCOLN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,2443,False,False,1933,19,43,7,26,1170249,1916386,2007,ERROR,41.926056068,-87.649834888,"(41.926056068, -87.649834888)"
3927220,HL299821,2005-04-16 22:55:00,009XX W 32ND PL,0460,BATTERY,SIMPLE,APARTMENT,951,False,False,924,9,11,60,08B,1170602,1883473,2005,ERROR,41.835732786,-87.64950144,"(41.835732786, -87.64950144)"
5904951,HN703395,2007-11-11 10:00:00,053XX S PULASKI RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GROCERY FOOD STORE,2864,False,False,815,8,23,62,11,1150568,1868904,2007,ERROR,41.796167541,-87.723392818,"(41.796167541, -87.723392818)"
7616487,HS420429,2010-07-20 13:40:00,071XX S JEFFERY BLVD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,679,True,False,333,3,5,43,06,1190817,1858158,2010,ERROR,41.765801254,-87.576145268,"(41.765801254, -87.576145268)"
2377718,HH685782,2002-10-01 16:00:00,008XX S WESTERN AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,3836,False,False,1224,NA,25,28,06,1160551,1896364,2002,ERROR,41.871320673,-87.686025384,"(41.871320673, -87.686025384)"
3401548,HK459731,2004-06-11 02:00:00,025XX N FRANCISCO AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,3180,False,False,1414,14,35,22,11,1156577,1916550,2004,ERROR,41.92679416,-87.700068437,"(41.92679416, -87.700068437)"
4828468,HM412792,2006-06-14 02:11:58,0000X E GARFIELD BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,3102,False,False,233,2,20,40,03,1177699,1868405,2006,2006-07-10 09:43:17,41.794226904,-87.62391683,"(41.794226904, -87.62391683)"
2097067,HH314898,2002-04-18 08:40:00,024XX W LAWRENCE AV,0560,ASSAULT,SIMPLE,OTHER,4703,True,False,2031,NA,NA,NA,08A,1159019,1931842,2002,ERROR,41.968706493,-87.690673825,"(41.968706493, -87.690673825)"
3603839,HK646357,2004-09-25 03:10:00,008XX N ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,2836,False,False,1322,12,1,24,14,1165526,1906012,2004,ERROR,41.897691137,-87.667485477,"(41.897691137, -87.667485477)"
9512342,HX167043,2014-02-27 23:16:00,064XX S CARPENTER ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,4856,False,False,724,7,16,68,04B,1170455,1862310,2014,2014-03-03 00:39:23,41.777662488,-87.650657643,"(41.777662488, -87.650657643)"
4261619,HL578454,2005-08-29 09:15:00,134XX S VERNON AVE,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,1530,False,False,533,5,9,54,05,1181807,1816319,2005,ERROR,41.651202555,-87.610456918,"(41.651202555, -87.610456918)"
6432144,HP512424,2008-08-14 09:50:00,069XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,600,True,False,322,3,6,69,26,1178318,1859155,2008,ERROR,41.768829929,-87.621927626,"(41.768829929, -87.621927626)"
2698942,HJ315490,2003-04-22 05:50:00,051XX W CHICAGO AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,1909,False,False,1531,NA,37,25,03,1141640,1904877,2003,ERROR,41.89505175,-87.755244987,"(41.89505175, -87.755244987)"
9682603,HX333155,2014-07-06 03:15:00,037XX N PLAINFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,4490,False,True,1631,16,36,17,08B,1120024,1923862,2014,ERROR,41.9475215,-87.83423089,"(41.9475215, -87.83423089)"
6546232,HP616924,2008-10-09 08:25:00,099XX S PEORIA ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),1859,False,False,2232,22,34,73,04A,1172031,1838751,2008,ERROR,41.712979002,-87.645570329,"(41.712979002, -87.645570329)"
1881357,G729957,2001-12-05 20:38:41,119XX S INDIANA AV,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,2478,False,False,532,NA,NA,NA,05,1179753,1826087,2001,ERROR,41.678054476,-87.617675326,"(41.678054476, -87.617675326)"
6182379,HP269231,2008-04-08 20:30:00,004XX E RANDOLPH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,RESIDENCE,739,True,False,124,1,42,32,16,1179262,1901369,2008,2008-12-04 06:24:35,41.884646917,-87.617177553,"(41.884646917, -87.617177553)"
10144936,HY333549,2015-07-05 15:00:00,044XX N HARDING AVE,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,1023,False,False,1723,17,39,14,03,1149292,1929511,2015,2015-12-07 12:42:46,41.962504708,-87.726500599,"(41.962504708, -87.726500599)"
7819756,HS629676,2010-11-22 19:30:00,047XX S PRINCETON AVE,0810,THEFT,OVER $500,PARK PROPERTY,1456,False,False,935,9,3,37,06,1175039,1873724,2010,ERROR,41.808882585,-87.633512079,"(41.808882585, -87.633512079)"
1863051,G706647,2001-11-24 19:41:00,019XX S SPRINGFIELD AV,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,1573,True,False,1014,NA,NA,NA,15,1150673,1889905,2001,ERROR,41.853795099,-87.722460197,"(41.853795099, -87.722460197)"
5895492,HN672912,2007-10-27 10:56:31,0000X E 103RD PL,2027,NARCOTICS,POSS: CRACK,APARTMENT,2190,False,False,512,5,9,49,18,1178109,1836390,2007,2007-09-11 09:43:39,41.706364714,-87.623382077,"(41.706364714, -87.623382077)"
9222506,HW369005,2013-07-19 01:00:00,062XX S EBERHART AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,2207,False,False,313,3,20,42,04B,1180607,1863944,2013,ERROR,41.781919159,-87.613390392,"(41.781919159, -87.613390392)"
9470449,HX123527,2014-01-22 11:30:00,064XX N SHERIDAN RD,0810,THEFT,OVER $500,CHA PARKING LOT/GROUNDS,3913,False,False,2432,24,40,1,06,1167086,1942670,2014,ERROR,41.998248939,-87.660699164,"(41.998248939, -87.660699164)"
4564532,HM151795,2006-01-29 12:30:00,005XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,4085,False,False,1834,18,42,8,06,1176315,1903875,2006,2006-02-02 04:21:12,41.891590492,-87.627923574,"(41.891590492, -87.627923574)"
7288999,HR705891,2009-12-26 01:00:00,060XX S WOLCOTT AVE,0560,ASSAULT,SIMPLE,RESIDENCE,1934,True,True,714,7,15,67,08A,1164770,1864356,2009,ERROR,41.783398933,-87.671441226,"(41.783398933, -87.671441226)"
4264409,HL581667,2005-08-30 18:11:00,012XX N STATE PKWY,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,4438,True,False,1824,18,43,8,05,1176096,1908851,2005,ERROR,41.905249818,-87.628577732,"(41.905249818, -87.628577732)"
4500033,HL801967,2005-12-20 22:30:00,027XX S KARLOV AVE,0810,THEFT,OVER $500,STREET,3640,False,False,1031,10,22,30,06,1149446,1885667,2005,2014-04-12 12:43:35,41.842189353,-87.727073599,"(41.842189353, -87.727073599)"
4521721,HM109102,2006-01-05 22:30:00,072XX S KEDZIE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,2123,False,False,831,8,18,66,02,1156259,1856141,2006,ERROR,41.761031279,-87.702866467,"(41.761031279, -87.702866467)"
5579203,HN387749,2007-06-05 23:00:00,028XX N LAKE SHORE DR,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,1495,False,False,2333,19,44,6,26,1173893,1918915,2007,2007-10-07 01:59:11,41.932915255,-87.636369534,"(41.932915255, -87.636369534)"
4112242,HL450369,2005-06-28 17:30:00,043XX S GREENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,3025,False,False,2123,2,4,39,14,1184277,1876379,2005,ERROR,41.815956678,-87.599546214,"(41.815956678, -87.599546214)"
3506201,HK555583,2004-08-13 16:42:00,044XX W IOWA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,4369,False,False,1111,11,37,23,08B,1146528,1905586,2004,ERROR,41.896905546,-87.737274355,"(41.896905546, -87.737274355)"
2409260,HH725869,2002-10-20 01:00:00,007XX W ROSCOE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESTAURANT,2063,False,False,2331,NA,44,6,26,1170419,1922748,2002,ERROR,41.943509953,-87.649023628,"(41.943509953, -87.649023628)"
2203186,HH000417,2002-06-19 17:15:00,057XX S LOWE AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,4447,False,False,711,NA,3,68,03,1172986,1866791,2002,ERROR,41.789903341,-87.641246766,"(41.789903341, -87.641246766)"
5011028,HM467142,2006-07-10 17:24:47,039XX W ARMITAGE AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,4204,True,False,2535,25,30,20,16,1150000,1912964,2006,2006-07-10 09:43:17,41.917084599,-87.724329742,"(41.917084599, -87.724329742)"
2248732,HH525417,2002-06-08 09:00:00,014XX N WELLS ST,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,4807,False,False,1821,NA,27,8,10,1174403,1909875,2002,ERROR,41.908097724,-87.634765969,"(41.908097724, -87.634765969)"
5736007,HN543999,2007-08-22 14:00:45,072XX N CLARK ST,0820,THEFT,$500 AND UNDER,STREET,248,False,False,2423,24,49,1,06,1163247,1948255,2007,2014-04-12 12:43:35,42.013656195,-87.674663459,"(42.013656195, -87.674663459)"
1601570,G372788,2001-06-26 17:53:24,089XX S COTTAGE GROVE,0460,BATTERY,SIMPLE,RESIDENCE,3120,False,False,633,NA,NA,NA,08B,1183085,1845890,2001,ERROR,41.732319842,-87.604865988,"(41.732319842, -87.604865988)"
8530168,HV207435,2012-03-21 05:45:00,009XX E 130TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,4330,False,False,533,5,9,54,14,1184644,1819036,2012,ERROR,41.658592656,-87.599992356,"(41.658592656, -87.599992356)"
4862832,HM474817,2006-07-10 20:00:00,055XX S SHORE DR,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESTAURANT,2392,False,False,2132,2,5,41,26,1189509,1868821,2006,ERROR,41.795092837,-87.580597321,"(41.795092837, -87.580597321)"
4406900,HK742347,2004-11-10 11:59:00,078XX S CORNELL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,4344,True,False,411,4,8,43,18,1188552,1853522,2004,ERROR,41.753134073,-87.584595019,"(41.753134073, -87.584595019)"
3010706,HJ715145,2003-10-17 11:00:00,062XX N SACRAMENTO AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,1790,False,False,2413,24,50,2,10,1155185,1941017,2003,ERROR,41.993961219,-87.704523692,"(41.993961219, -87.704523692)"
5557879,HN367489,2007-05-27 01:15:00,020XX N STAVE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,4000,True,False,1431,14,1,22,15,1158880,1913340,2007,2010-02-06 10:34:17,41.917938701,-87.691694171,"(41.917938701, -87.691694171)"
3066701,HJ786859,2003-11-22 23:30:00,105XX S MICHIGAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,1288,False,False,512,5,9,49,26,1178884,1835024,2003,ERROR,41.702598655,-87.62058548,"(41.702598655, -87.62058548)"
6668993,HP742526,2008-12-19 22:00:00,002XX W EVERGREEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,2419,False,False,1821,NA,43,8,14,NA,NA,2008,1999-08-11 15:39:40,NA,NA,
6353756,HP432354,2008-07-04 05:00:00,013XX W 97TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,2082,False,False,2213,22,21,73,03,1168978,1840625,2008,ERROR,41.71818792,-87.656697493,"(41.71818792, -87.656697493)"
6669938,HP740347,2008-11-26 12:00:00,052XX W FOSTER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1990,False,False,1623,16,45,11,06,1140701,1934124,2008,ERROR,41.97532578,-87.757972837,"(41.97532578, -87.757972837)"
4826288,HM332892,2006-05-05 20:37:41,042XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1058,True,False,2123,2,4,36,18,1182360,1876778,2006,ERROR,41.817096269,-87.606565687,"(41.817096269, -87.606565687)"
7886005,HT116106,2011-01-12 09:30:00,054XX S HERMITAGE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,4182,False,False,932,9,16,61,05,1165565,1868597,2011,ERROR,41.795019934,-87.668406224,"(41.795019934, -87.668406224)"
6705302,HR108700,2005-12-31 09:00:00,029XX N KEDZIE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,889,False,False,1411,NA,35,21,06,NA,NA,2005,ERROR,NA,NA,
8964081,HW112182,2013-01-10 00:00:00,044XX S ARCHER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,2466,False,False,821,8,14,58,14,1155228,1874993,2013,2013-11-01 07:24:01,41.81278459,-87.706141165,"(41.81278459, -87.706141165)"
7699490,HS506358,2010-09-03 11:00:00,067XX S EAST END AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,776,False,False,332,3,5,43,26,1188736,1860587,2010,ERROR,41.77251665,-87.583695111,"(41.77251665, -87.583695111)"
9180878,HW325720,2013-06-19 11:15:00,110XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,4683,False,True,2212,22,19,75,08B,1162390,1831737,2013,ERROR,41.693937278,-87.681073558,"(41.693937278, -87.681073558)"
2297694,HH568797,2002-08-09 14:50:00,050XX W WASHINGTON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,3902,True,False,1533,NA,28,25,18,1142677,1899991,2002,ERROR,41.881624743,-87.751557974,"(41.881624743, -87.751557974)"
7644446,HS448315,2010-08-06 05:23:00,008XX W ADDISON ST,0860,THEFT,RETAIL THEFT,GAS STATION,2267,False,False,2331,19,44,6,06,1170247,1924094,2010,2010-09-08 10:51:39,41.947207196,-87.64961635,"(41.947207196, -87.64961635)"
1423522,G144180,2001-03-11 14:00:00,016XX W GREENLEAF AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,4093,False,True,2423,NA,NA,NA,26,1164186,1947061,2001,ERROR,42.010359958,-87.671242346,"(42.010359958, -87.671242346)"
5125870,HM723860,2006-11-16 14:00:00,011XX W WILSON AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",4704,True,False,2311,19,46,3,08B,1167577,1930654,2006,ERROR,41.965266117,-87.659240822,"(41.965266117, -87.659240822)"
2492829,HH829410,2002-12-10 12:59:05,041XX W 16TH ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,2870,True,False,1012,NA,24,29,26,1148968,1891764,2002,ERROR,41.85892954,-87.728670191,"(41.85892954, -87.728670191)"
3807185,HL176495,2005-02-11 23:40:00,053XX W HIRSCH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3180,False,False,2532,25,37,25,07,1140742,1908843,2005,ERROR,41.905951477,-87.758445541,"(41.905951477, -87.758445541)"
5654829,HN465341,2007-07-14 01:00:00,053XX S WABASH AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,1188,False,False,232,2,3,40,07,1177577,1869771,2007,ERROR,41.7979781,-87.624322882,"(41.7979781, -87.624322882)"
7897069,HT126881,2011-01-19 20:50:00,016XX N KIMBALL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,3699,True,False,1422,14,26,23,18,1153494,1910674,2011,ERROR,41.910731836,-87.7115537,"(41.910731836, -87.7115537)"
6053794,HP155338,2008-02-02 02:15:00,002XX N ASHLAND AVE,0560,ASSAULT,SIMPLE,TAVERN/LIQUOR STORE,4130,False,False,1333,12,27,28,08A,1165726,1901925,2008,2008-07-02 06:38:43,41.886471844,-87.666867499,"(41.886471844, -87.666867499)"
5565328,HN356933,2007-05-21 21:30:57,070XX S JEFFERY BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,4147,True,False,331,3,5,43,18,1190805,1858575,2007,ERROR,41.766945825,-87.576175796,"(41.766945825, -87.576175796)"
3248772,HK265125,2004-03-27 02:54:00,0000X W DIVISION ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,4310,True,False,1824,18,42,8,24,1175892,1908408,2004,2014-04-12 12:43:35,41.904038802,-87.629340436,"(41.904038802, -87.629340436)"
1757877,G572420,2001-09-24 01:00:00,009XX N HARDING AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,797,False,False,1112,NA,NA,NA,07,1149924,1905981,2001,ERROR,41.897924046,-87.72479098,"(41.897924046, -87.72479098)"
2774357,HJ418762,2003-06-09 22:26:00,017XX N TALMAN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,826,False,False,1421,NA,1,24,03,1158398,1911205,2003,ERROR,41.912089977,-87.693523584,"(41.912089977, -87.693523584)"
8926173,HV598195,2012-12-11 15:00:00,001XX N KEDZIE AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,4028,True,False,1331,12,27,27,26,1155069,1900663,2012,2012-11-12 15:22:54,41.883229246,-87.706036593,"(41.883229246, -87.706036593)"
5741562,HN545599,2007-08-23 11:06:35,056XX W CORCORAN PL,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,2009,True,False,1512,15,29,25,08A,1138929,1901964,2007,ERROR,41.887107805,-87.765272755,"(41.887107805, -87.765272755)"
7388091,HS188642,2010-03-02 16:00:00,059XX W AUGUSTA BLVD,0460,BATTERY,SIMPLE,SIDEWALK,4552,False,False,1511,15,29,25,08B,1136861,1906101,2010,2010-04-03 11:52:03,41.898497579,-87.772767903,"(41.898497579, -87.772767903)"
4148394,HL472015,2005-07-09 03:00:00,004XX W 98TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,1031,False,True,2223,22,21,73,08B,1174873,1839956,2005,ERROR,41.716222926,-87.635126228,"(41.716222926, -87.635126228)"
7111964,HR520191,2009-09-04 19:15:00,040XX W LAKE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CTA PLATFORM,1207,True,False,1114,11,28,26,18,1149614,1901481,2009,2009-04-09 20:50:05,41.885581599,-87.726046569,"(41.885581599, -87.726046569)"
1498551,G234518,2001-04-24 20:15:00,005XX N COLUMBUS DR,0810,THEFT,OVER $500,STREET,1805,False,False,1834,NA,NA,NA,06,1178452,1903693,2001,2014-04-12 12:43:35,41.891042598,-87.620081013,"(41.891042598, -87.620081013)"
1470135,G198684,2001-03-30 19:30:00,049XX W WEST END AV,0460,BATTERY,SIMPLE,APARTMENT,883,False,True,1532,NA,NA,NA,08B,1143503,1900491,2001,ERROR,41.882981399,-87.748512379,"(41.882981399, -87.748512379)"
4380629,HL672144,2005-10-14 08:30:00,002XX W 87TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),2556,False,False,622,6,21,44,14,1176403,1847255,2005,ERROR,41.736218161,-87.629303966,"(41.736218161, -87.629303966)"
3828054,HL198936,2005-02-23 21:00:00,049XX N MILWAUKEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),1349,False,False,1623,16,45,11,14,1139081,1932636,2005,ERROR,41.971272283,-87.763966593,"(41.971272283, -87.763966593)"
5649370,HN457869,2007-07-10 15:30:00,121XX S PRINCETON AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,2266,False,False,523,5,34,53,04A,1176434,1824279,2007,ERROR,41.673168048,-87.629877991,"(41.673168048, -87.629877991)"
1926664,G777431,2001-12-30 12:22:03,075XX S COTTAGE GROVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,2792,True,False,624,NA,NA,NA,18,1182916,1854849,2001,ERROR,41.756908237,-87.605207385,"(41.756908237, -87.605207385)"
3349468,HK391905,2004-05-25 15:00:00,015XX E 93RD ST,0820,THEFT,$500 AND UNDER,SIDEWALK,483,False,False,413,4,8,48,06,1187948,1843656,2004,2014-04-12 12:43:35,41.726075187,-87.587121912,"(41.726075187, -87.587121912)"
9289687,HW434804,2013-09-02 18:45:00,057XX S PRAIRIE AVE,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),VACANT LOT/LAND,3421,True,False,232,2,20,40,18,1178985,1866850,2013,2013-03-09 11:05:41,41.789930619,-87.619248524,"(41.789930619, -87.619248524)"
4657553,HM172738,2006-02-09 20:15:00,001XX E WACKER DR,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,2254,True,False,124,1,42,32,16,1177757,1902582,2006,2006-01-04 03:33:39,41.888009783,-87.622667166,"(41.888009783, -87.622667166)"
1848637,G686275,2001-10-17 17:00:00,031XX W 103 ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,2485,False,False,2211,NA,NA,NA,11,1157251,1836208,2001,ERROR,41.706311774,-87.699768468,"(41.706311774, -87.699768468)"
1714907,G518024,2001-08-30 00:38:59,122XX S PEORIA ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,2852,False,False,524,NA,NA,NA,03,1172502,1823677,2001,ERROR,41.671603244,-87.644286984,"(41.671603244, -87.644286984)"
8501862,HV177514,2012-02-19 16:00:00,027XX N MOBILE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,3247,False,False,2512,25,29,19,26,1133987,1917369,2012,ERROR,41.9294694,-87.783058569,"(41.9294694, -87.783058569)"
2788429,HJ437145,2003-06-17 08:00:00,084XX W GREGORY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,3143,False,False,1614,NA,41,76,14,NA,NA,2003,ERROR,NA,NA,
7308921,HS113429,2010-01-10 10:28:00,130XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,4532,True,True,533,5,9,54,08B,1180948,1818658,2010,2010-11-01 05:08:49,41.657640861,-87.613528366,"(41.657640861, -87.613528366)"
9411869,HW555535,2013-11-28 08:00:00,032XX W DOUGLAS BLVD,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,2178,False,False,1022,10,24,29,06,1154818,1893309,2013,2013-02-12 13:43:47,41.86305413,-87.707155285,"(41.86305413, -87.707155285)"
6863000,HR267765,2009-04-14 15:32:00,016XX E 53RD ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,1052,False,False,2132,2,4,41,11,1188194,1870489,2009,ERROR,41.799701444,-87.585366136,"(41.799701444, -87.585366136)"
8079527,HT312157,2011-05-17 14:00:00,063XX N CLAREMONT AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,4304,False,False,2413,24,50,2,05,1159464,1941832,2011,ERROR,41.99611031,-87.688761143,"(41.99611031, -87.688761143)"
5959995,HN755465,2007-11-06 08:00:00,076XX S PHILLIPS AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,3955,False,True,421,4,7,43,11,1193897,1854798,2007,2008-12-01 01:05:03,41.756506203,-87.564966253,"(41.756506203, -87.564966253)"
4579723,HM166790,2006-02-06 17:30:00,084XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,SIDEWALK,2807,False,False,632,6,8,44,08B,1183976,1849454,2006,ERROR,41.74207911,-87.601490881,"(41.74207911, -87.601490881)"
5789960,HN600058,2007-09-20 10:00:00,071XX W DICKENS AVE,0820,THEFT,$500 AND UNDER,STREET,270,False,False,2512,25,36,25,06,1127875,1913121,2007,2014-04-12 12:43:35,41.917917786,-87.805614941,"(41.917917786, -87.805614941)"
4775666,HM388940,2006-05-30 13:00:00,072XX S KIMBARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2394,False,False,324,3,5,69,07,1186082,1857490,2006,2006-04-06 04:24:23,41.764081271,-87.593521441,"(41.764081271, -87.593521441)"
7711055,HS518043,2010-09-16 12:05:00,026XX E 79TH ST,0460,BATTERY,SIMPLE,OTHER,3669,False,False,421,4,7,43,08B,1195505,1853147,2010,ERROR,41.751936174,-87.559127815,"(41.751936174, -87.559127815)"
8137536,HT371329,2011-06-29 00:08:00,038XX W FLOURNOY ST,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),4277,False,False,1133,11,24,26,04B,1150802,1896712,2011,ERROR,41.872471787,-87.721808751,"(41.872471787, -87.721808751)"
7387445,HS189260,2010-01-24 20:37:00,016XX W 32ND ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,3922,False,False,922,9,11,59,26,1166016,1883413,2010,2010-05-03 08:02:26,41.835667093,-87.666330688,"(41.835667093, -87.666330688)"
1834918,G668790,2001-11-05 19:00:00,015XX N SPRINGFIELD AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3471,False,False,2535,NA,NA,NA,07,1150124,1910319,2001,ERROR,41.909824052,-87.723943209,"(41.909824052, -87.723943209)"
6824043,HR227480,2009-03-21 10:35:00,124XX S EMERALD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,896,False,False,523,5,34,53,14,1173548,1822149,2009,ERROR,41.667387143,-87.640503609,"(41.667387143, -87.640503609)"
3334126,HK375058,2004-05-18 19:25:00,018XX W FARWELL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,1815,False,False,2424,24,49,1,26,1162731,1945686,2004,ERROR,42.00661768,-87.676634619,"(42.00661768, -87.676634619)"
4991479,HM599065,2006-09-13 14:20:00,004XX N STATE ST,0460,BATTERY,SIMPLE,RESTAURANT,4867,True,False,1831,18,42,8,08B,1176246,1903580,2006,ERROR,41.890782553,-87.628185879,"(41.890782553, -87.628185879)"
