date,count,day_of_week,month_of_year,holiday
2016-05-19,131924,3.0,4.0,0.0
2016-05-20,122504,4.0,4.0,0.0
2016-05-21,79192,5.0,4.0,0.0
2016-05-22,84851,6.0,4.0,0.0
2016-05-23,127438,0.0,4.0,0.0
2016-05-24,133972,1.0,4.0,0.0
2016-05-25,131697,2.0,4.0,0.0
2016-05-26,126174,3.0,4.0,0.0
2016-05-27,117773,4.0,4.0,0.0
2016-05-28,74793,5.0,4.0,0.0
2016-05-29,79262,6.0,4.0,0.0
2016-05-30,113390,0.0,4.0,1.0
2016-05-31,129636,1.0,4.0,0.0
2016-06-01,129838,2.0,5.0,0.0
2016-06-02,127650,3.0,5.0,0.0
2016-06-03,119107,4.0,5.0,0.0
2016-06-04,76582,5.0,5.0,0.0
2016-06-05,80829,6.0,5.0,0.0
2016-06-06,123175,0.0,5.0,0.0
2016-06-07,128655,1.0,5.0,0.0
2016-06-08,126728,2.0,5.0,0.0
2016-06-09,116963,3.0,5.0,0.0
2016-06-10,108602,4.0,5.0,0.0
2016-06-11,73541,5.0,5.0,0.0
2016-06-12,82245,6.0,5.0,0.0
2016-06-13,119977,0.0,5.0,0.0
2016-06-14,125678,1.0,5.0,0.0
2016-06-15,125977,2.0,5.0,0.0
2016-06-16,122900,3.0,5.0,0.0
2016-06-17,113905,4.0,5.0,0.0
2016-06-18,71738,5.0,5.0,0.0
2016-06-19,74376,6.0,5.0,0.0
2016-06-20,93499,0.0,5.0,0.0
2016-06-21,124257,1.0,5.0,0.0
2016-06-22,122793,2.0,5.0,0.0
2016-06-23,120902,3.0,5.0,0.0
2016-06-24,108118,4.0,5.0,0.0
2016-06-25,69170,5.0,5.0,0.0
2016-06-26,72480,6.0,5.0,0.0
2016-06-27,115501,0.0,5.0,0.0
2016-06-28,121523,1.0,5.0,0.0
2016-06-29,121456,2.0,5.0,0.0
2016-06-30,119093,3.0,5.0,0.0
2016-07-01,107813,4.0,6.0,0.0
2016-07-02,66427,5.0,6.0,0.0
2016-07-03,68168,6.0,6.0,0.0
2016-07-04,101448,0.0,6.0,1.0
2016-07-05,114130,1.0,6.0,0.0
2016-07-06,118196,2.0,6.0,0.0
2016-07-07,116360,3.0,6.0,0.0
2016-07-08,109588,4.0,6.0,0.0
2016-07-09,68949,5.0,6.0,0.0
2016-07-10,71387,6.0,6.0,0.0
2016-07-11,116802,0.0,6.0,0.0
2016-07-12,119864,1.0,6.0,0.0
2016-07-13,120468,2.0,6.0,0.0
2016-07-14,117523,3.0,6.0,0.0
2016-07-15,108681,4.0,6.0,0.0
2016-07-16,67189,5.0,6.0,0.0
2016-07-17,71085,6.0,6.0,0.0
2016-07-18,116616,0.0,6.0,0.0
2016-07-19,121000,1.0,6.0,0.0
2016-07-20,119165,2.0,6.0,0.0
2016-07-21,117941,3.0,6.0,0.0
2016-07-22,110570,4.0,6.0,0.0
2016-07-23,68398,5.0,6.0,0.0
2016-07-24,71980,6.0,6.0,0.0
2016-07-25,116361,0.0,6.0,0.0
2016-07-26,120986,1.0,6.0,0.0
2016-07-27,120932,2.0,6.0,0.0
2016-07-28,118101,3.0,6.0,0.0
2016-07-29,110240,4.0,6.0,0.0
2016-07-30,69022,5.0,6.0,0.0
2016-07-31,71959,6.0,6.0,0.0
2016-08-01,114920,0.0,7.0,0.0
2016-08-02,120783,1.0,7.0,0.0
2016-08-03,119825,2.0,7.0,0.0
2016-08-04,117712,3.0,7.0,0.0
2016-08-05,109966,4.0,7.0,0.0
2016-08-06,67755,5.0,7.0,0.0
2016-08-07,70693,6.0,7.0,0.0
2016-08-08,115440,0.0,7.0,0.0
2016-08-09,118682,1.0,7.0,0.0
2016-08-10,119555,2.0,7.0,0.0
2016-08-11,117924,3.0,7.0,0.0
2016-08-12,110083,4.0,7.0,0.0
2016-08-13,68028,5.0,7.0,0.0
2016-08-14,69705,6.0,7.0,0.0
2016-08-15,109543,0.0,7.0,0.0
2016-08-16,120896,1.0,7.0,0.0
2016-08-17,121107,2.0,7.0,0.0
2016-08-18,119516,3.0,7.0,0.0
2016-08-19,112999,4.0,7.0,0.0
2016-08-20,71603,5.0,7.0,0.0
2016-08-21,74724,6.0,7.0,0.0
2016-08-22,120374,0.0,7.0,0.0
2016-08-23,125253,1.0,7.0,0.0
2016-08-24,124546,2.0,7.0,0.0
2016-08-25,123134,3.0,7.0,0.0
2016-08-26,115443,4.0,7.0,0.0
2016-08-27,73510,5.0,7.0,0.0
2016-08-28,77456,6.0,7.0,0.0
2016-08-29,122370,0.0,7.0,0.0
2016-08-30,128081,1.0,7.0,0.0
2016-08-31,127520,2.0,7.0,0.0
2016-09-01,124829,3.0,8.0,0.0
2016-09-02,115659,4.0,8.0,0.0
2016-09-03,71772,5.0,8.0,0.0
2016-09-04,76164,6.0,8.0,0.0
2016-09-05,109751,0.0,8.0,1.0
2016-09-06,127745,1.0,8.0,0.0
2016-09-07,128145,2.0,8.0,0.0
2016-09-08,127996,3.0,8.0,0.0
2016-09-09,120314,4.0,8.0,0.0
2016-09-10,77719,5.0,8.0,0.0
2016-09-11,81649,6.0,8.0,0.0
2016-09-12,127325,0.0,8.0,0.0
2016-09-13,131451,1.0,8.0,0.0
2016-09-14,128826,2.0,8.0,0.0
2016-09-15,120041,3.0,8.0,0.0
2016-09-16,113989,4.0,8.0,0.0
2016-09-17,80862,5.0,8.0,0.0
2016-09-18,91832,6.0,8.0,0.0
2016-09-19,131871,0.0,8.0,0.0
2016-09-20,138590,1.0,8.0,0.0
2016-09-21,138146,2.0,8.0,0.0
2016-09-22,136479,3.0,8.0,0.0
2016-09-23,127803,4.0,8.0,0.0
2016-09-24,81861,5.0,8.0,0.0
2016-09-25,86861,6.0,8.0,0.0
2016-09-26,137176,0.0,8.0,0.0
2016-09-27,139433,1.0,8.0,0.0
2016-09-28,140373,2.0,8.0,0.0
2016-09-29,138011,3.0,8.0,0.0
2016-09-30,127044,4.0,8.0,0.0
2016-10-01,78726,5.0,9.0,0.0
2016-10-02,82758,6.0,9.0,0.0
2016-10-03,125866,0.0,9.0,0.0
2016-10-04,132182,1.0,9.0,0.0
2016-10-05,131995,2.0,9.0,0.0
2016-10-06,132759,3.0,9.0,0.0
2016-10-07,124588,4.0,9.0,0.0
2016-10-08,90358,5.0,9.0,0.0
2016-10-09,96542,6.0,9.0,0.0
2016-10-10,135850,0.0,9.0,1.0
2016-10-11,144073,1.0,9.0,0.0
2016-10-12,143248,2.0,9.0,0.0
2016-10-13,144176,3.0,9.0,0.0
2016-10-14,134423,4.0,9.0,0.0
2016-10-15,88312,5.0,9.0,0.0
2016-10-16,94694,6.0,9.0,0.0
2016-10-17,140981,0.0,9.0,0.0
2016-10-18,150758,1.0,9.0,0.0
2016-10-19,148760,2.0,9.0,0.0
2016-10-20,145021,3.0,9.0,0.0
2016-10-21,123991,4.0,9.0,0.0
2016-10-22,90117,5.0,9.0,0.0
2016-10-23,95498,6.0,9.0,0.0
2016-10-24,146136,0.0,9.0,0.0
2016-10-25,150283,1.0,9.0,0.0
2016-10-26,149086,2.0,9.0,0.0
2016-10-27,146600,3.0,9.0,0.0
2016-10-28,134101,4.0,9.0,0.0
2016-10-29,85873,5.0,9.0,0.0
2016-10-30,91905,6.0,9.0,0.0
2016-10-31,141022,0.0,9.0,0.0
2016-11-01,142467,1.0,10.0,0.0
2016-11-02,148404,2.0,10.0,0.0
2016-11-03,149540,3.0,10.0,0.0
2016-11-04,138040,4.0,10.0,0.0
2016-11-05,93128,5.0,10.0,0.0
2016-11-06,99820,6.0,10.0,0.0
2016-11-07,150788,0.0,10.0,0.0
2016-11-08,150053,1.0,10.0,0.0
2016-11-09,140674,2.0,10.0,0.0
2016-11-10,146301,3.0,10.0,0.0
2016-11-11,132609,4.0,10.0,1.0
2016-11-12,93843,5.0,10.0,0.0
2016-11-13,100633,6.0,10.0,0.0
2016-11-14,150935,0.0,10.0,0.0
2016-11-15,156066,1.0,10.0,0.0
2016-11-16,156273,2.0,10.0,0.0
2016-11-17,154473,3.0,10.0,0.0
2016-11-18,144040,4.0,10.0,0.0
2016-11-19,95853,5.0,10.0,0.0
2016-11-20,103220,6.0,10.0,0.0
2016-11-21,154232,0.0,10.0,0.0
2016-11-22,156131,1.0,10.0,0.0
2016-11-23,149146,2.0,10.0,0.0
2016-11-24,133080,3.0,10.0,1.0
2016-11-25,120535,4.0,10.0,0.0
2016-11-26,90022,5.0,10.0,0.0
2016-11-27,100373,6.0,10.0,0.0
2016-11-28,154971,0.0,10.0,0.0
2016-11-29,161691,1.0,10.0,0.0
2016-11-30,159450,2.0,10.0,0.0
2016-12-01,157196,3.0,11.0,0.0
2016-12-02,147743,4.0,11.0,0.0
2016-12-03,98102,5.0,11.0,0.0
2016-12-04,104400,6.0,11.0,0.0
2016-12-05,156268,0.0,11.0,0.0
2016-12-06,158169,1.0,11.0,0.0
2016-12-07,158758,2.0,11.0,0.0
2016-12-08,152258,3.0,11.0,0.0
2016-12-09,142222,4.0,11.0,0.0
2016-12-10,95665,5.0,11.0,0.0
2016-12-11,100707,6.0,11.0,0.0
2016-12-12,148783,0.0,11.0,0.0
2016-12-13,152591,1.0,11.0,0.0
2016-12-14,149908,2.0,11.0,0.0
2016-12-15,145085,3.0,11.0,0.0
2016-12-16,131580,4.0,11.0,0.0
2016-12-17,84443,5.0,11.0,0.0
2016-12-18,88845,6.0,11.0,0.0
2016-12-19,134794,0.0,11.0,0.0
2016-12-20,136427,1.0,11.0,0.0
2016-12-21,131770,2.0,11.0,0.0
2016-12-22,124751,3.0,11.0,0.0
2016-12-23,105776,4.0,11.0,0.0
2016-12-24,66740,5.0,11.0,0.0
2016-12-25,60535,6.0,11.0,0.0
2016-12-26,86775,0.0,11.0,1.0
2016-12-27,102574,1.0,11.0,0.0
2016-12-28,106393,2.0,11.0,0.0
2016-12-29,105158,3.0,11.0,0.0
2016-12-30,98098,4.0,11.0,0.0
2016-12-31,64696,5.0,11.0,0.0
2017-01-01,59005,6.0,0.0,0.0
2017-01-02,95818,0.0,0.0,1.0
2017-01-03,127728,1.0,0.0,0.0
2017-01-04,133210,2.0,0.0,0.0
2017-01-05,128376,3.0,0.0,0.0
2017-01-06,125230,4.0,0.0,0.0
2017-01-07,71521,5.0,0.0,0.0
2017-01-08,94736,6.0,0.0,0.0
2017-01-09,140861,0.0,0.0,0.0
2017-01-10,145521,1.0,0.0,0.0
2017-01-11,145604,2.0,0.0,0.0
2017-01-12,144985,3.0,0.0,0.0
2017-01-13,135657,4.0,0.0,0.0
2017-01-14,91791,5.0,0.0,0.0
2017-01-15,97570,6.0,0.0,0.0
2017-01-16,140046,0.0,0.0,1.0
2017-01-17,151455,1.0,0.0,0.0
2017-01-18,151122,2.0,0.0,0.0
2017-01-19,149733,3.0,0.0,0.0
2017-01-20,140506,4.0,0.0,0.0
2017-01-21,97774,5.0,0.0,0.0
2017-01-22,106965,6.0,0.0,0.0
2017-01-23,147843,0.0,0.0,0.0
2017-01-24,149039,1.0,0.0,0.0
2017-01-25,144802,2.0,0.0,0.0
2017-01-26,138288,3.0,0.0,0.0
2017-01-27,127738,4.0,0.0,0.0
2017-01-28,88164,5.0,0.0,0.0
2017-01-29,92052,6.0,0.0,0.0
2017-01-30,137919,0.0,0.0,0.0
2017-01-31,143069,1.0,0.0,0.0
2017-02-01,143529,2.0,1.0,0.0
2017-02-02,145011,3.0,1.0,0.0
2017-02-03,139875,4.0,1.0,0.0
2017-02-04,101218,5.0,1.0,0.0
2017-02-05,104585,6.0,1.0,0.0
2017-02-06,152808,0.0,1.0,0.0
2017-02-07,161273,1.0,1.0,0.0
2017-02-08,162144,2.0,1.0,0.0
2017-02-09,159440,3.0,1.0,0.0
2017-02-10,149755,4.0,1.0,0.0
2017-02-11,100746,5.0,1.0,0.0
2017-02-12,106434,6.0,1.0,0.0
2017-02-13,160474,0.0,1.0,0.0
2017-02-14,159982,1.0,1.0,0.0
2017-02-15,161897,2.0,1.0,0.0
2017-02-16,164364,3.0,1.0,0.0
2017-02-17,153956,4.0,1.0,0.0
2017-02-18,104661,5.0,1.0,0.0
2017-02-19,109589,6.0,1.0,0.0
2017-02-20,158043,0.0,1.0,1.0
2017-02-21,170265,1.0,1.0,0.0
2017-02-22,170559,2.0,1.0,0.0
2017-02-23,163711,3.0,1.0,0.0
2017-02-24,154537,4.0,1.0,0.0
2017-02-25,106039,5.0,1.0,0.0
2017-02-26,111816,6.0,1.0,0.0
2017-02-27,163119,0.0,1.0,0.0
2017-02-28,165643,1.0,1.0,0.0
2017-03-01,167480,2.0,2.0,0.0
2017-03-02,168730,3.0,2.0,0.0
2017-03-03,158171,4.0,2.0,0.0
2017-03-04,106739,5.0,2.0,0.0
2017-03-05,114464,6.0,2.0,0.0
2017-03-06,169538,0.0,2.0,0.0
2017-03-07,173736,1.0,2.0,0.0
2017-03-08,168734,2.0,2.0,0.0
2017-03-09,171452,3.0,2.0,0.0
2017-03-10,159470,4.0,2.0,0.0
2017-03-11,107371,5.0,2.0,0.0
2017-03-12,114907,6.0,2.0,0.0
2017-03-13,170043,0.0,2.0,0.0
2017-03-14,174748,1.0,2.0,0.0
2017-03-15,171274,2.0,2.0,0.0
2017-03-16,172067,3.0,2.0,0.0
2017-03-17,159312,4.0,2.0,0.0
2017-03-18,107141,5.0,2.0,0.0
2017-03-19,116705,6.0,2.0,0.0
2017-03-20,173053,0.0,2.0,0.0
2017-03-21,179270,1.0,2.0,0.0
2017-03-22,178776,2.0,2.0,0.0
2017-03-23,175353,3.0,2.0,0.0
2017-03-24,155802,4.0,2.0,0.0
2017-03-25,107862,5.0,2.0,0.0
2017-03-26,114867,6.0,2.0,0.0
2017-03-27,174989,0.0,2.0,0.0
2017-03-28,177936,1.0,2.0,0.0
2017-03-29,177053,2.0,2.0,0.0
2017-03-30,174951,3.0,2.0,0.0
2017-03-31,161692,4.0,2.0,0.0
2017-04-01,111982,5.0,3.0,0.0
2017-04-02,109185,6.0,3.0,0.0
2017-04-03,159117,0.0,3.0,0.0
2017-04-04,162855,1.0,3.0,0.0
2017-04-05,176611,2.0,3.0,0.0
2017-04-06,174519,3.0,3.0,0.0
2017-04-07,161085,4.0,3.0,0.0
2017-04-08,106383,5.0,3.0,0.0
2017-04-09,112315,6.0,3.0,0.0
2017-04-10,169584,0.0,3.0,0.0
2017-04-11,171826,1.0,3.0,0.0
2017-04-12,168847,2.0,3.0,0.0
2017-04-13,160786,3.0,3.0,0.0
2017-04-14,137040,4.0,3.0,0.0
2017-04-15,100190,5.0,3.0,0.0
2017-04-16,100898,6.0,3.0,0.0
2017-04-17,152066,0.0,3.0,0.0
2017-04-18,174171,1.0,3.0,0.0
2017-04-19,175620,2.0,3.0,0.0
2017-04-20,173856,3.0,3.0,0.0
2017-04-21,160574,4.0,3.0,0.0
2017-04-22,110084,5.0,3.0,0.0
2017-04-23,117159,6.0,3.0,0.0
2017-04-24,174875,0.0,3.0,0.0
2017-04-25,179750,1.0,3.0,0.0
2017-04-26,179115,2.0,3.0,0.0
2017-04-27,172230,3.0,3.0,0.0
2017-04-28,157630,4.0,3.0,0.0
2017-04-29,99513,5.0,3.0,0.0
2017-04-30,100849,6.0,3.0,0.0
2017-05-01,137413,0.0,4.0,0.0
2017-05-02,169970,1.0,4.0,0.0
2017-05-03,173007,2.0,4.0,0.0
2017-05-04,171814,3.0,4.0,0.0
2017-05-05,158556,4.0,4.0,0.0
2017-05-06,104891,5.0,4.0,0.0
2017-05-07,111184,6.0,4.0,0.0
2017-05-08,167207,0.0,4.0,0.0
2017-05-09,174139,1.0,4.0,0.0
2017-05-10,173376,2.0,4.0,0.0
2017-05-11,170399,3.0,4.0,0.0
2017-05-12,159003,4.0,4.0,0.0
2017-05-13,104441,5.0,4.0,0.0
2017-05-14,108658,6.0,4.0,0.0
2017-05-15,169555,0.0,4.0,0.0
2017-05-16,174468,1.0,4.0,0.0
2017-05-17,172630,2.0,4.0,0.0
2017-05-18,168885,3.0,4.0,0.0
2017-05-19,158328,4.0,4.0,0.0
2017-05-20,101883,5.0,4.0,0.0
2017-05-21,108279,6.0,4.0,0.0
2017-05-22,167274,0.0,4.0,0.0
2017-05-23,173357,1.0,4.0,0.0
2017-05-24,170350,2.0,4.0,0.0
2017-05-25,157737,3.0,4.0,0.0
2017-05-26,150028,4.0,4.0,0.0
2017-05-27,103856,5.0,4.0,0.0
2017-05-28,99612,6.0,4.0,0.0
2017-05-29,138303,0.0,4.0,1.0
2017-05-30,159403,1.0,4.0,0.0
2017-05-31,167107,2.0,4.0,0.0
2017-06-01,165586,3.0,5.0,0.0
2017-06-02,154671,4.0,5.0,0.0
2017-06-03,99082,5.0,5.0,0.0
