date,state,store_id,product_category,SKU,price,quantity
2015-01-20,WA,2,A,A3,6.87,340.0
2015-01-21,WA,2,A,A3,6.96,372.0
2015-01-22,WA,2,A,A3,6.79,399.0
2015-01-23,WA,2,A,A3,7.13,347.0
2015-01-24,WA,2,A,A3,6.81,408.0
2015-01-25,WA,2,A,A3,6.88,333.0
2015-01-26,WA,2,A,A3,6.83,362.0
2015-01-27,WA,2,A,A3,6.81,347.0
2015-01-28,WA,2,A,A3,6.85,386.0
2015-01-29,WA,2,A,A3,6.9,373.0
2015-01-30,WA,2,A,A3,6.96,321.0
2015-01-31,WA,2,A,A3,6.86,357.0
2015-02-01,WA,2,A,A3,6.93,339.0
2015-02-02,WA,2,A,A3,6.85,338.0
2015-02-03,WA,2,A,A3,6.92,368.0
2015-02-04,WA,2,A,A3,6.81,378.0
2015-02-05,WA,2,A,A3,6.85,333.0
2015-02-06,WA,2,A,A3,6.97,354.0
2015-02-07,WA,2,A,A3,6.78,422.0
2015-02-08,WA,2,A,A3,6.82,372.0
2015-02-09,WA,2,A,A3,6.98,346.0
2015-02-10,WA,2,A,A3,7.06,343.0
2015-02-11,WA,2,A,A3,6.89,367.0
2015-02-12,WA,2,A,A3,6.94,346.0
2015-02-13,WA,2,A,A3,6.89,382.0
2015-02-14,WA,2,A,A3,6.95,366.0
2015-02-15,WA,2,A,A3,6.92,368.0
2015-02-16,WA,2,A,A3,6.87,352.0
2015-02-17,WA,2,A,A3,6.89,351.0
2015-02-18,WA,2,A,A3,6.81,355.0
2015-02-19,WA,2,A,A3,7.01,384.0
2015-02-20,WA,2,A,A3,6.92,355.0
2015-02-21,WA,2,A,A3,6.9,387.0
2015-02-22,WA,2,A,A3,6.83,373.0
2015-02-23,WA,2,A,A3,6.93,386.0
2015-02-24,WA,2,A,A3,6.95,313.0
2015-02-25,WA,2,A,A3,6.8,368.0
2015-02-26,WA,2,A,A3,6.79,328.0
2015-02-27,WA,2,A,A3,6.95,359.0
2015-02-28,WA,2,A,A3,6.84,395.0
2015-03-01,WA,2,A,A3,6.81,422.0
2015-03-02,WA,2,A,A3,6.91,372.0
2015-03-03,WA,2,A,A3,6.88,355.0
2015-03-04,WA,2,A,A3,6.9,342.0
2015-03-05,WA,2,A,A3,6.94,339.0
2015-03-06,WA,2,A,A3,6.98,358.0
2015-03-07,WA,2,A,A3,6.77,405.0
2015-03-08,WA,2,A,A3,6.95,347.0
2015-03-09,WA,2,A,A3,6.96,334.0
2015-03-10,WA,2,A,A3,6.86,390.0
2015-03-11,WA,2,A,A3,6.81,373.0
2015-03-12,WA,2,A,A3,6.87,387.0
2015-03-13,WA,2,A,A3,6.91,362.0
2015-03-14,WA,2,A,A3,6.95,391.0
2015-03-15,WA,2,A,A3,6.94,348.0
2015-03-16,WA,2,A,A3,6.9,370.0
2015-03-17,WA,2,A,A3,6.97,365.0
2015-03-18,WA,2,A,A3,6.8,374.0
2015-03-19,WA,2,A,A3,6.81,356.0
2015-03-20,WA,2,A,A3,6.85,389.0
2015-03-21,WA,2,A,A3,6.94,397.0
2015-03-22,WA,2,A,A3,6.95,367.0
2015-03-23,WA,2,A,A3,6.91,354.0
2015-03-24,WA,2,A,A3,7.02,350.0
2015-03-25,WA,2,A,A3,6.94,347.0
2015-03-26,WA,2,A,A3,6.88,372.0
2015-03-27,WA,2,A,A3,6.88,377.0
2015-03-28,WA,2,A,A3,6.89,415.0
2015-03-29,WA,2,A,A3,6.87,389.0
2015-03-30,WA,2,A,A3,6.9,319.0
2015-03-31,WA,2,A,A3,6.81,368.0
2015-04-01,WA,2,A,A3,6.95,374.0
2015-04-02,WA,2,A,A3,6.87,376.0
2015-04-03,WA,2,A,A3,6.92,374.0
2015-04-04,WA,2,A,A3,6.87,369.0
2015-04-05,WA,2,A,A3,6.95,324.0
2015-04-06,WA,2,A,A3,6.9,378.0
2015-04-07,WA,2,A,A3,6.99,356.0
2015-04-08,WA,2,A,A3,6.92,341.0
2015-04-09,WA,2,A,A3,6.91,367.0
2015-04-10,WA,2,A,A3,6.91,369.0
2015-04-11,WA,2,A,A3,7.01,371.0
2015-04-12,WA,2,A,A3,6.97,331.0
2015-04-13,WA,2,A,A3,6.96,351.0
2015-04-14,WA,2,A,A3,6.93,350.0
2015-04-15,WA,2,A,A3,6.96,346.0
2015-04-16,WA,2,A,A3,6.86,344.0
2015-04-17,WA,2,A,A3,6.86,383.0
2015-04-18,WA,2,A,A3,6.86,388.0
2015-04-19,WA,2,A,A3,6.95,350.0
2015-04-20,WA,2,A,A3,6.99,331.0
2015-04-21,WA,2,A,A3,6.88,348.0
2015-04-22,WA,2,A,A3,6.88,409.0
2015-04-23,WA,2,A,A3,6.87,388.0
2015-04-24,WA,2,A,A3,6.9,352.0
2015-04-25,WA,2,A,A3,6.96,383.0
2015-04-26,WA,2,A,A3,6.88,362.0
2015-04-27,WA,2,A,A3,6.98,351.0
2015-04-28,WA,2,A,A3,6.81,399.0
2015-04-29,WA,2,A,A3,6.93,363.0
2015-04-30,WA,2,A,A3,6.83,401.0
2015-05-01,WA,2,A,A3,6.87,387.0
2015-05-02,WA,2,A,A3,6.96,372.0
2015-05-03,WA,2,A,A3,6.89,363.0
2015-05-04,WA,2,A,A3,6.82,389.0
2015-05-05,WA,2,A,A3,6.85,392.0
2015-05-06,WA,2,A,A3,6.98,342.0
2015-05-07,WA,2,A,A3,6.91,363.0
2015-05-08,WA,2,A,A3,6.84,368.0
2015-05-09,WA,2,A,A3,7.0,352.0
2015-05-10,WA,2,A,A3,6.9,357.0
2015-05-11,WA,2,A,A3,6.96,362.0
2015-05-12,WA,2,A,A3,6.92,368.0
2015-05-13,WA,2,A,A3,6.93,380.0
2015-05-14,WA,2,A,A3,6.98,360.0
2015-05-15,WA,2,A,A3,6.83,364.0
2015-05-16,WA,2,A,A3,6.9,377.0
2015-05-17,WA,2,A,A3,6.87,376.0
2015-05-18,WA,2,A,A3,6.96,339.0
2015-05-19,WA,2,A,A3,6.93,359.0
2015-05-20,WA,2,A,A3,6.88,373.0
2015-05-21,WA,2,A,A3,6.95,347.0
2015-05-22,WA,2,A,A3,6.86,348.0
2015-05-23,WA,2,A,A3,6.97,355.0
2015-05-24,WA,2,A,A3,6.94,365.0
2015-05-25,WA,2,A,A3,6.98,382.0
2015-05-26,WA,2,A,A3,6.95,348.0
2015-05-27,WA,2,A,A3,6.93,362.0
2015-05-28,WA,2,A,A3,6.91,347.0
2015-05-29,WA,2,A,A3,6.89,386.0
2015-05-30,WA,2,A,A3,6.89,397.0
2015-05-31,WA,2,A,A3,6.79,390.0
2015-06-01,WA,2,A,A3,6.73,394.0
2015-06-02,WA,2,A,A3,6.88,377.0
2015-06-03,WA,2,A,A3,6.94,372.0
2015-06-04,WA,2,A,A3,6.96,329.0
2015-06-05,WA,2,A,A3,7.02,309.0
2015-06-06,WA,2,A,A3,6.93,396.0
2015-06-07,WA,2,A,A3,7.03,363.0
2015-06-08,WA,2,A,A3,7.02,341.0
2015-06-09,WA,2,A,A3,6.83,379.0
2015-06-10,WA,2,A,A3,6.94,368.0
2015-06-11,WA,2,A,A3,6.88,373.0
2015-06-12,WA,2,A,A3,6.81,387.0
2015-06-13,WA,2,A,A3,6.96,366.0
2015-06-14,WA,2,A,A3,6.86,396.0
2015-06-15,WA,2,A,A3,6.88,362.0
2015-06-16,WA,2,A,A3,6.93,355.0
2015-06-17,WA,2,A,A3,6.91,312.0
2015-06-18,WA,2,A,A3,6.83,385.0
2015-06-19,WA,2,A,A3,6.98,356.0
2015-06-20,WA,2,A,A3,6.91,386.0
2015-06-21,WA,2,A,A3,6.92,383.0
2015-06-22,WA,2,A,A3,6.98,345.0
2015-06-23,WA,2,A,A3,6.86,390.0
2015-06-24,WA,2,A,A3,7.15,277.0
2015-06-25,WA,2,A,A3,6.86,364.0
2015-06-26,WA,2,A,A3,6.97,364.0
2015-06-27,WA,2,A,A3,6.92,373.0
2015-06-28,WA,2,A,A3,6.86,358.0
2015-06-29,WA,2,A,A3,6.96,341.0
2015-06-30,WA,2,A,A3,6.93,343.0
2015-07-01,WA,2,A,A3,6.9,406.0
2015-07-02,WA,2,A,A3,6.88,374.0
2015-07-03,WA,2,A,A3,6.83,394.0
2015-07-04,WA,2,A,A3,6.85,386.0
2015-07-05,WA,2,A,A3,6.93,335.0
2015-07-06,WA,2,A,A3,6.91,342.0
2015-07-07,WA,2,A,A3,6.85,369.0
2015-07-08,WA,2,A,A3,7.02,341.0
2015-07-09,WA,2,A,A3,6.9,376.0
2015-07-10,WA,2,A,A3,6.75,383.0
2015-07-11,WA,2,A,A3,6.82,426.0
2015-07-12,WA,2,A,A3,6.92,380.0
2015-07-13,WA,2,A,A3,6.85,369.0
2015-07-14,WA,2,A,A3,7.04,317.0
2015-07-15,WA,2,A,A3,6.8,365.0
2015-07-16,WA,2,A,A3,6.92,367.0
2015-07-17,WA,2,A,A3,6.87,372.0
2015-07-18,WA,2,A,A3,6.81,390.0
2015-07-19,WA,2,A,A3,6.89,354.0
2015-07-20,WA,2,A,A3,6.89,345.0
2015-07-21,WA,2,A,A3,6.84,360.0
2015-07-22,WA,2,A,A3,6.88,362.0
2015-07-23,WA,2,A,A3,6.88,365.0
2015-07-24,WA,2,A,A3,6.89,369.0
2015-07-25,WA,2,A,A3,6.95,393.0
2015-07-26,WA,2,A,A3,6.83,363.0
2015-07-27,WA,2,A,A3,6.78,390.0
2015-07-28,WA,2,A,A3,6.85,346.0
2015-07-29,WA,2,A,A3,6.96,354.0
2015-07-30,WA,2,A,A3,6.96,348.0
2015-07-31,WA,2,A,A3,6.88,348.0
2015-08-01,WA,2,A,A3,6.8,392.0
2015-08-02,WA,2,A,A3,6.84,392.0
2015-08-03,WA,2,A,A3,6.92,343.0
2015-08-04,WA,2,A,A3,6.94,381.0
2015-08-05,WA,2,A,A3,6.9,375.0
2015-08-06,WA,2,A,A3,6.94,370.0
2015-08-07,WA,2,A,A3,6.93,340.0
2015-08-08,WA,2,A,A3,6.88,386.0
2015-08-09,WA,2,A,A3,7.08,336.0
2015-08-10,WA,2,A,A3,6.85,376.0
2015-08-11,WA,2,A,A3,6.96,353.0
2015-08-12,WA,2,A,A3,6.88,383.0
2015-08-13,WA,2,A,A3,7.04,341.0
2015-08-14,WA,2,A,A3,6.84,378.0
2015-08-15,WA,2,A,A3,6.92,385.0
2015-08-16,WA,2,A,A3,6.87,354.0
2015-08-17,WA,2,A,A3,6.94,365.0
2015-08-18,WA,2,A,A3,6.88,349.0
2015-08-19,WA,2,A,A3,6.89,378.0
2015-08-20,WA,2,A,A3,6.84,397.0
2015-08-21,WA,2,A,A3,6.94,354.0
2015-08-22,WA,2,A,A3,6.87,378.0
2015-08-23,WA,2,A,A3,6.71,408.0
2015-08-24,WA,2,A,A3,6.9,364.0
2015-08-25,WA,2,A,A3,6.91,364.0
2015-08-26,WA,2,A,A3,6.87,367.0
2015-08-27,WA,2,A,A3,7.01,395.0
2015-08-28,WA,2,A,A3,6.87,368.0
2015-08-29,WA,2,A,A3,6.94,379.0
2015-08-30,WA,2,A,A3,6.92,373.0
2015-08-31,WA,2,A,A3,7.04,325.0
2015-09-01,WA,2,A,A3,6.87,365.0
2015-09-02,WA,2,A,A3,6.87,375.0
2015-09-03,WA,2,A,A3,6.97,339.0
2015-09-04,WA,2,A,A3,6.82,405.0
2015-09-05,WA,2,A,A3,6.88,367.0
2015-09-06,WA,2,A,A3,7.0,358.0
2015-09-07,WA,2,A,A3,6.97,365.0
2015-09-08,WA,2,A,A3,6.85,366.0
2015-09-09,WA,2,A,A3,6.81,392.0
2015-09-10,WA,2,A,A3,6.95,318.0
2015-09-11,WA,2,A,A3,6.84,383.0
2015-09-12,WA,2,A,A3,6.9,361.0
2015-09-13,WA,2,A,A3,6.92,396.0
2015-09-14,WA,2,A,A3,7.05,301.0
2015-09-15,WA,2,A,A3,6.83,350.0
2015-09-16,WA,2,A,A3,7.06,366.0
2015-09-17,WA,2,A,A3,6.82,363.0
2015-09-18,WA,2,A,A3,6.76,416.0
2015-09-19,WA,2,A,A3,6.82,402.0
2015-09-20,WA,2,A,A3,6.85,383.0
2015-09-21,WA,2,A,A3,6.88,343.0
2015-09-22,WA,2,A,A3,6.8,360.0
2015-09-23,WA,2,A,A3,6.96,345.0
2015-09-24,WA,2,A,A3,6.84,367.0
2015-09-25,WA,2,A,A3,6.88,340.0
2015-09-26,WA,2,A,A3,6.88,372.0
2015-09-27,WA,2,A,A3,6.95,366.0
2015-09-28,WA,2,A,A3,6.9,373.0
2015-09-29,WA,2,A,A3,6.83,360.0
2015-09-30,WA,2,A,A3,6.84,362.0
2015-10-01,WA,2,A,A3,6.92,370.0
2015-10-02,WA,2,A,A3,6.88,371.0
2015-10-03,WA,2,A,A3,6.95,397.0
2015-10-04,WA,2,A,A3,6.92,378.0
2015-10-05,WA,2,A,A3,6.82,388.0
2015-10-06,WA,2,A,A3,6.82,358.0
2015-10-07,WA,2,A,A3,6.78,432.0
2015-10-08,WA,2,A,A3,6.95,358.0
2015-10-09,WA,2,A,A3,6.82,392.0
2015-10-10,WA,2,A,A3,6.88,387.0
2015-10-11,WA,2,A,A3,6.91,383.0
2015-10-12,WA,2,A,A3,6.96,353.0
2015-10-13,WA,2,A,A3,7.0,367.0
2015-10-14,WA,2,A,A3,6.92,377.0
2015-10-15,WA,2,A,A3,6.94,376.0
2015-10-16,WA,2,A,A3,6.94,401.0
2015-10-17,WA,2,A,A3,6.92,368.0
2015-10-18,WA,2,A,A3,6.81,400.0
2015-10-19,WA,2,A,A3,6.86,353.0
2015-10-20,WA,2,A,A3,6.99,376.0
2015-10-21,WA,2,A,A3,6.88,377.0
2015-10-22,WA,2,A,A3,6.93,385.0
2015-10-23,WA,2,A,A3,6.9,371.0
2015-10-24,WA,2,A,A3,6.78,427.0
2015-10-25,WA,2,A,A3,6.97,346.0
2015-10-26,WA,2,A,A3,6.96,306.0
2015-10-27,WA,2,A,A3,6.83,392.0
2015-10-28,WA,2,A,A3,6.98,359.0
2015-10-29,WA,2,A,A3,6.89,357.0
2015-10-30,WA,2,A,A3,6.91,334.0
2015-10-31,WA,2,A,A3,6.96,411.0
2015-11-01,WA,2,A,A3,6.97,363.0
2015-11-02,WA,2,A,A3,6.96,320.0
2015-11-03,WA,2,A,A3,6.83,382.0
2015-11-04,WA,2,A,A3,6.81,381.0
2015-11-05,WA,2,A,A3,6.89,379.0
2015-11-06,WA,2,A,A3,6.85,375.0
2015-11-07,WA,2,A,A3,6.92,389.0
2015-11-08,WA,2,A,A3,6.84,340.0
2015-11-09,WA,2,A,A3,6.86,324.0
2015-11-10,WA,2,A,A3,6.92,352.0
2015-11-11,WA,2,A,A3,6.8,385.0
2015-11-12,WA,2,A,A3,6.89,392.0
2015-11-13,WA,2,A,A3,6.86,378.0
2015-11-14,WA,2,A,A3,6.75,422.0
2015-11-15,WA,2,A,A3,6.77,396.0
2015-11-16,WA,2,A,A3,6.79,364.0
2015-11-17,WA,2,A,A3,6.91,372.0
2015-11-18,WA,2,A,A3,6.84,384.0
2015-11-19,WA,2,A,A3,6.85,385.0
2015-11-20,WA,2,A,A3,6.91,353.0
2015-11-21,WA,2,A,A3,6.87,401.0
2015-11-22,WA,2,A,A3,6.96,385.0
2015-11-23,WA,2,A,A3,6.92,359.0
2015-11-24,WA,2,A,A3,7.0,356.0
2015-11-25,WA,2,A,A3,7.03,321.0
2015-11-26,WA,2,A,A3,6.9,356.0
2015-11-27,WA,2,A,A3,6.95,332.0
2015-11-28,WA,2,A,A3,6.94,399.0
2015-11-29,WA,2,A,A3,6.81,410.0
2015-11-30,WA,2,A,A3,6.97,332.0
2015-12-01,WA,2,A,A3,7.02,342.0
2015-12-02,WA,2,A,A3,6.84,378.0
2015-12-03,WA,2,A,A3,6.91,323.0
2015-12-04,WA,2,A,A3,6.95,357.0
2015-12-05,WA,2,A,A3,6.87,380.0
2015-12-06,WA,2,A,A3,6.96,311.0
2015-12-07,WA,2,A,A3,6.75,387.0
2015-12-08,WA,2,A,A3,6.98,329.0
2015-12-09,WA,2,A,A3,6.96,373.0
2015-12-10,WA,2,A,A3,6.98,315.0
2015-12-11,WA,2,A,A3,6.84,391.0
2015-12-12,WA,2,A,A3,6.84,380.0
2015-12-13,WA,2,A,A3,6.93,368.0
2015-12-14,WA,2,A,A3,6.91,372.0
2015-12-15,WA,2,A,A3,6.86,357.0
2015-12-16,WA,2,A,A3,6.83,352.0
2015-12-17,WA,2,A,A3,6.86,421.0
2015-12-18,WA,2,A,A3,6.89,388.0
2015-12-19,WA,2,A,A3,6.8,399.0
2015-12-20,WA,2,A,A3,6.97,364.0
2015-12-21,WA,2,A,A3,6.77,367.0
2015-12-22,WA,2,A,A3,6.79,374.0
2015-12-23,WA,2,A,A3,6.97,341.0
2015-12-24,WA,2,A,A3,7.06,364.0
2015-12-25,WA,2,A,A3,6.86,366.0
2015-12-26,WA,2,A,A3,6.85,402.0
2015-12-27,WA,2,A,A3,6.92,391.0
2015-12-28,WA,2,A,A3,6.78,375.0
2015-12-29,WA,2,A,A3,6.83,373.0
2015-12-30,WA,2,A,A3,6.82,393.0
2015-12-31,WA,2,A,A3,6.99,349.0
2016-01-01,WA,2,A,A3,6.92,371.0
2016-01-02,WA,2,A,A3,6.99,342.0
2016-01-03,WA,2,A,A3,6.83,371.0
2016-01-04,WA,2,A,A3,6.82,378.0
2016-01-05,WA,2,A,A3,6.98,385.0
2016-01-06,WA,2,A,A3,6.93,354.0
2016-01-07,WA,2,A,A3,7.02,372.0
2016-01-08,WA,2,A,A3,7.02,361.0
2016-01-09,WA,2,A,A3,6.86,401.0
2016-01-10,WA,2,A,A3,6.97,332.0
2016-01-11,WA,2,A,A3,6.76,365.0
2016-01-12,WA,2,A,A3,6.91,371.0
2016-01-13,WA,2,A,A3,7.0,343.0
2016-01-14,WA,2,A,A3,6.88,373.0
2016-01-15,WA,2,A,A3,6.84,421.0
2016-01-16,WA,2,A,A3,6.96,384.0
2016-01-17,WA,2,A,A3,6.99,350.0
2016-01-18,WA,2,A,A3,6.99,341.0
2016-01-19,WA,2,A,A3,6.95,353.0
2016-01-20,WA,2,A,A3,6.87,361.0
2016-01-21,WA,2,A,A3,6.98,343.0
2016-01-22,WA,2,A,A3,6.9,359.0
2016-01-23,WA,2,A,A3,6.93,375.0
2016-01-24,WA,2,A,A3,6.84,366.0
2016-01-25,WA,2,A,A3,6.83,384.0
2016-01-26,WA,2,A,A3,6.84,393.0
2016-01-27,WA,2,A,A3,6.82,400.0
2016-01-28,WA,2,A,A3,6.96,335.0
2016-01-29,WA,2,A,A3,6.9,378.0
2016-01-30,WA,2,A,A3,6.82,394.0
2016-01-31,WA,2,A,A3,7.03,361.0
2016-02-01,WA,2,A,A3,6.86,382.0
2016-02-02,WA,2,A,A3,6.87,348.0
2016-02-03,WA,2,A,A3,6.95,354.0
2016-02-04,WA,2,A,A3,6.91,351.0
2016-02-05,WA,2,A,A3,6.93,374.0
2016-02-06,WA,2,A,A3,6.82,398.0
2016-02-07,WA,2,A,A3,6.87,383.0
2016-02-08,WA,2,A,A3,6.78,409.0
2016-02-09,WA,2,A,A3,6.85,360.0
2016-02-10,WA,2,A,A3,6.83,408.0
2016-02-11,WA,2,A,A3,6.98,358.0
2016-02-12,WA,2,A,A3,6.81,383.0
2016-02-13,WA,2,A,A3,7.02,379.0
2016-02-14,WA,2,A,A3,7.0,340.0
2016-02-15,WA,2,A,A3,6.9,380.0
2016-02-16,WA,2,A,A3,6.91,345.0
2016-02-17,WA,2,A,A3,6.89,337.0
2016-02-18,WA,2,A,A3,6.85,371.0
2016-02-19,WA,2,A,A3,6.81,396.0
2016-02-20,WA,2,A,A3,7.01,352.0
2016-02-21,WA,2,A,A3,6.96,359.0
2016-02-22,WA,2,A,A3,6.78,398.0
2016-02-23,WA,2,A,A3,6.82,373.0
2016-02-24,WA,2,A,A3,6.9,336.0
2016-02-25,WA,2,A,A3,6.89,361.0
2016-02-26,WA,2,A,A3,6.92,364.0
2016-02-27,WA,2,A,A3,6.98,364.0
2016-02-28,WA,2,A,A3,6.95,345.0
2016-02-29,WA,2,A,A3,6.84,382.0
2016-03-01,WA,2,A,A3,6.94,373.0
2016-03-02,WA,2,A,A3,6.94,390.0
2016-03-03,WA,2,A,A3,7.02,345.0
2016-03-04,WA,2,A,A3,6.88,357.0
2016-03-05,WA,2,A,A3,6.77,417.0
2016-03-06,WA,2,A,A3,6.83,392.0
2016-03-07,WA,2,A,A3,6.86,376.0
2016-03-08,WA,2,A,A3,6.94,365.0
2016-03-09,WA,2,A,A3,6.94,349.0
2016-03-10,WA,2,A,A3,6.89,378.0
2016-03-11,WA,2,A,A3,6.94,323.0
2016-03-12,WA,2,A,A3,6.95,386.0
2016-03-13,WA,2,A,A3,6.88,344.0
2016-03-14,WA,2,A,A3,6.89,390.0
2016-03-15,WA,2,A,A3,6.94,399.0
2016-03-16,WA,2,A,A3,6.84,387.0
2016-03-17,WA,2,A,A3,6.79,352.0
2016-03-18,WA,2,A,A3,6.85,372.0
2016-03-19,WA,2,A,A3,6.91,375.0
2016-03-20,WA,2,A,A3,6.86,379.0
2016-03-21,WA,2,A,A3,6.88,366.0
2016-03-22,WA,2,A,A3,6.87,366.0
2016-03-23,WA,2,A,A3,6.94,345.0
2016-03-24,WA,2,A,A3,6.86,360.0
2016-03-25,WA,2,A,A3,6.82,421.0
2016-03-26,WA,2,A,A3,6.88,393.0
2016-03-27,WA,2,A,A3,6.88,361.0
2016-03-28,WA,2,A,A3,7.04,348.0
2016-03-29,WA,2,A,A3,6.9,345.0
2016-03-30,WA,2,A,A3,6.9,400.0
2016-03-31,WA,2,A,A3,6.88,397.0
2016-04-01,WA,2,A,A3,6.79,364.0
2016-04-02,WA,2,A,A3,6.83,399.0
2016-04-03,WA,2,A,A3,6.74,360.0
2016-04-04,WA,2,A,A3,7.04,323.0
2016-04-05,WA,2,A,A3,6.97,348.0
2016-04-06,WA,2,A,A3,6.87,373.0
2016-04-07,WA,2,A,A3,6.91,367.0
2016-04-08,WA,2,A,A3,6.91,416.0
2016-04-09,WA,2,A,A3,6.98,344.0
2016-04-10,WA,2,A,A3,6.83,410.0
2016-04-11,WA,2,A,A3,6.93,364.0
2016-04-12,WA,2,A,A3,6.88,398.0
2016-04-13,WA,2,A,A3,6.92,386.0
2016-04-14,WA,2,A,A3,6.98,375.0
2016-04-15,WA,2,A,A3,7.07,338.0
2016-04-16,WA,2,A,A3,6.78,400.0
2016-04-17,WA,2,A,A3,6.96,365.0
2016-04-18,WA,2,A,A3,7.04,337.0
2016-04-19,WA,2,A,A3,6.84,358.0
2016-04-20,WA,2,A,A3,6.96,367.0
2016-04-21,WA,2,A,A3,6.93,383.0
2016-04-22,WA,2,A,A3,6.86,365.0
2016-04-23,WA,2,A,A3,6.82,396.0
2016-04-24,WA,2,A,A3,6.96,380.0
2016-04-25,WA,2,A,A3,6.91,368.0
2016-04-26,WA,2,A,A3,6.88,360.0
2016-04-27,WA,2,A,A3,6.83,355.0
2016-04-28,WA,2,A,A3,7.0,349.0
2016-04-29,WA,2,A,A3,6.92,361.0
2016-04-30,WA,2,A,A3,7.04,366.0
2016-05-01,WA,2,A,A3,7.0,344.0
2016-05-02,WA,2,A,A3,6.93,361.0
2016-05-03,WA,2,A,A3,6.88,376.0
2016-05-04,WA,2,A,A3,6.82,401.0
2016-05-05,WA,2,A,A3,6.98,353.0
2016-05-06,WA,2,A,A3,6.92,372.0
2016-05-07,WA,2,A,A3,6.89,396.0
2016-05-08,WA,2,A,A3,6.9,413.0
2016-05-09,WA,2,A,A3,6.87,361.0
2016-05-10,WA,2,A,A3,6.83,365.0
2016-05-11,WA,2,A,A3,6.93,355.0
2016-05-12,WA,2,A,A3,6.95,397.0
2016-05-13,WA,2,A,A3,6.79,392.0
2016-05-14,WA,2,A,A3,6.87,377.0
2016-05-15,WA,2,A,A3,6.79,410.0
2016-05-16,WA,2,A,A3,6.97,330.0
2016-05-17,WA,2,A,A3,6.94,380.0
2016-05-18,WA,2,A,A3,6.84,387.0
2016-05-19,WA,2,A,A3,6.9,376.0
2016-05-20,WA,2,A,A3,6.92,360.0
2016-05-21,WA,2,A,A3,6.88,390.0
2016-05-22,WA,2,A,A3,6.81,393.0
2016-05-23,WA,2,A,A3,6.91,368.0
2016-05-24,WA,2,A,A3,7.01,341.0
2016-05-25,WA,2,A,A3,6.83,380.0
2016-05-26,WA,2,A,A3,6.95,376.0
2016-05-27,WA,2,A,A3,6.88,377.0
2016-05-28,WA,2,A,A3,6.98,363.0
2016-05-29,WA,2,A,A3,7.02,355.0
2016-05-30,WA,2,A,A3,6.79,382.0
2016-05-31,WA,2,A,A3,6.92,353.0
2016-06-01,WA,2,A,A3,6.82,411.0
2016-06-02,WA,2,A,A3,6.85,364.0
2016-06-03,WA,2,A,A3,6.86,385.0
2016-06-04,WA,2,A,A3,6.89,392.0
2016-06-05,WA,2,A,A3,6.89,380.0
2016-06-06,WA,2,A,A3,6.93,393.0
2016-06-07,WA,2,A,A3,6.84,353.0
2016-06-08,WA,2,A,A3,6.86,381.0
2016-06-09,WA,2,A,A3,6.75,378.0
2016-06-10,WA,2,A,A3,6.86,406.0
2016-06-11,WA,2,A,A3,6.96,381.0
2016-06-12,WA,2,A,A3,6.89,375.0
2016-06-13,WA,2,A,A3,6.83,330.0
2016-06-14,WA,2,A,A3,6.86,367.0
2016-06-15,WA,2,A,A3,6.84,329.0
2016-06-16,WA,2,A,A3,6.98,355.0
2016-06-17,WA,2,A,A3,6.84,391.0
2016-06-18,WA,2,A,A3,6.95,385.0
2016-06-19,WA,2,A,A3,6.89,375.0
2016-06-20,WA,2,A,A3,6.95,341.0
2016-06-21,WA,2,A,A3,6.87,396.0
2016-06-22,WA,2,A,A3,6.78,387.0
2016-06-23,WA,2,A,A3,6.82,357.0
2016-06-24,WA,2,A,A3,6.9,374.0
2016-06-25,WA,2,A,A3,6.9,377.0
2016-06-26,WA,2,A,A3,6.98,327.0
2016-06-27,WA,2,A,A3,6.91,345.0
2016-06-28,WA,2,A,A3,6.94,359.0
2016-06-29,WA,2,A,A3,6.91,380.0
2016-06-30,WA,2,A,A3,6.9,364.0
2016-07-01,WA,2,A,A3,6.91,335.0
2016-07-02,WA,2,A,A3,6.96,402.0
2016-07-03,WA,2,A,A3,6.8,404.0
2016-07-04,WA,2,A,A3,6.88,373.0
2016-07-05,WA,2,A,A3,6.89,357.0
2016-07-06,WA,2,A,A3,6.86,369.0
2016-07-07,WA,2,A,A3,6.88,392.0
2016-07-08,WA,2,A,A3,6.86,384.0
2016-07-09,WA,2,A,A3,6.9,371.0
2016-07-10,WA,2,A,A3,6.77,380.0
2016-07-11,WA,2,A,A3,6.86,355.0
2016-07-12,WA,2,A,A3,6.81,416.0
2016-07-13,WA,2,A,A3,6.96,339.0
2016-07-14,WA,2,A,A3,6.95,370.0
2016-07-15,WA,2,A,A3,6.86,390.0
2016-07-16,WA,2,A,A3,6.77,397.0
2016-07-17,WA,2,A,A3,6.89,349.0
2016-07-18,WA,2,A,A3,6.96,362.0
2016-07-19,WA,2,A,A3,6.91,385.0
2016-07-20,WA,2,A,A3,7.11,357.0
2016-07-21,WA,2,A,A3,6.8,375.0
2016-07-22,WA,2,A,A3,7.05,356.0
2016-07-23,WA,2,A,A3,6.85,364.0
2016-07-24,WA,2,A,A3,6.89,363.0
2016-07-25,WA,2,A,A3,6.91,366.0
2016-07-26,WA,2,A,A3,6.8,395.0
2016-07-27,WA,2,A,A3,6.82,374.0
2015-01-05,WA,2,B,B1,7.68,98.0
2015-01-06,WA,2,B,B1,7.67,113.0
2015-01-07,WA,2,B,B1,7.58,124.0
2015-01-08,WA,2,B,B1,7.54,131.0
